mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller	ILMN_cov	ONT_cov	UG_cov	Fbeta_1	Fbeta_recall_1.5	Fbeta_recall_2.00	Fbeta_recall_4.00	Fbeta_precision_1.5	Fbeta_precision_2.0	Fbeta_precision_4.0	Youdens_J_Index	MCC
Ods30xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods30xIds5x_HG006_sup-PAY77227_0	2497573920	2497573916	1	3	0	0.8571428571	0.75	1	0	1	1	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	5	30	0	0.8571428571	0.8337651894	0.7894736842	0.7714067977	0.8818194601	0.9375	0.9648997135	0.75	0.8660254036
Ods5xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds20x_HG006_sup-PAY77227_0	2497573920	2497573916	1	3	0	0.8571428571	0.75	1	0	1	1	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	5	20	0.8571428571	0.8337651894	0.7894736842	0.7714067977	0.8818194601	0.9375	0.9648997135	0.75	0.8660254036
Ods5xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds30x_HG006_sup-PAY77227_0	2497573920	2497573916	1	3	0	0.8571428571	0.75	1	0	1	1	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	5	30	0.8571428571	0.8337651894	0.7894736842	0.7714067977	0.8818194601	0.9375	0.9648997135	0.75	0.8660254036
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds5x_HG006_sup-PAY77227_0	2497573920	2497573916	1	3	0	0.8571428571	0.75	1	0	1	1	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	5	5	0.8571428571	0.8337651894	0.7894736842	0.7714067977	0.8818194601	0.9375	0.9648997135	0.75	0.8660254036
Ods30x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods30x_HG006_sup-PAY77227_0	2497573920	2497573916	0	4	2	0.8	1	0.9999999992	0.3333333333	0.6666666667	0.6666666667	HG006	giabHC_x_ultima	-1	-2	ont	sentdont	0	30	0	0.8	0.8326863874	0.9090909091	0.9474176824	0.7698398085	0.7142857143	0.6918335901	0.9999999992	0.8164965806
Ods10xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods10xIds9x_HG006_sup-PAY77227_0	2497573920	2497573916	1	3	1	0.75	0.75	0.9999999996	0.25	0.75	0.75	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	9	10	0	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.7499999996	0.7499999996
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds5x_HG006_sup-PAY77227_0	2497573920	2497573916	1	3	1	0.75	0.75	0.9999999996	0.25	0.75	0.75	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	5	15	0	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.7499999996	0.7499999996
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	2497573920	2497573916	1	3	1	0.75	0.75	0.9999999996	0.25	0.75	0.75	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	9	15	0	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.7499999996	0.7499999996
I12x_HG006_grapev2_0-sent-sentd-INS_gt50	INS_gt50	I12x_HG006_grapev2_0	2497573920	2497573916	1	3	1	0.75	0.75	0.9999999996	0.25	0.75	0.75	HG006	giabHC_x_ultima	-1	-2	sent	sentd	12	0	0	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.7499999996	0.7499999996
Uds20x_HG006_408622-Z0116_0-ug-sentdug-INS_gt50	INS_gt50	Uds20x_HG006_408622-Z0116_0	2497573920	2497573916	1	3	1	0.75	0.75	0.9999999996	0.25	0.75	0.75	HG006	giabHC_x_ultima	-1	-2	ug	sentdug	0	0	20	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.7499999996	0.7499999996
Uds30x_HG006_408622-Z0116_0-ug-sentdug-INS_gt50	INS_gt50	Uds30x_HG006_408622-Z0116_0	2497573920	2497573916	1	3	1	0.75	0.75	0.9999999996	0.25	0.75	0.75	HG006	giabHC_x_ultima	-1	-2	ug	sentdug	0	0	30	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.7499999996	0.7499999996
Ods5xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds10x_HG006_sup-PAY77227_0	2497573920	2497573916	2	2	0	0.6666666667	0.5	1	0	1	1	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	5	10	0.6666666667	0.6257292295	0.5555555556	0.5293810011	0.7132378028	0.8333333333	0.9016064257	0.5	0.7071067809
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods15x_HG006_sup-PAY77227_0	2497573920	2497573916	0	4	4	0.6666666667	1	0.9999999984	0.5	0.5	0.5	HG006	giabHC_x_ultima	-1	-2	ont	sentdont	0	15	0	0.6666666667	0.7133356266	0.8333333333	0.9000889209	0.6258045203	0.5555555556	0.5288574794	0.9999999984	0.7071067806
I9x_HG006_grapev2_0-sent-sentd-INS_gt50	INS_gt50	I9x_HG006_grapev2_0	2497573920	2497573916	1	3	2	0.6666666667	0.75	0.9999999992	0.4	0.6	0.6	HG006	giabHC_x_ultima	-1	-2	sent	sentd	9	0	0	0.6666666667	0.6815293602	0.7142857143	0.7297492143	0.6524656679	0.625	0.6133879781	0.7499999992	0.6708203927
Uds15x_HG006_408622-Z0116_0-ug-sentdug-INS_gt50	INS_gt50	Uds15x_HG006_408622-Z0116_0	2497573920	2497573916	1	3	2	0.6666666667	0.75	0.9999999992	0.4	0.6	0.6	HG006	giabHC_x_ultima	-1	-2	ug	sentdug	0	0	15	0.6666666667	0.6815293602	0.7142857143	0.7297492143	0.6524656679	0.625	0.6133879781	0.7499999992	0.6708203927
Ods5xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods5xIds9x_HG006_sup-PAY77227_0	2497573920	2497573916	1	3	3	0.6	0.75	0.9999999988	0.5	0.5	0.5	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	9	5	0	0.6	0.6245147905	0.6818181818	0.7105632618	0.5773798564	0.5357142857	0.5188751926	0.7499999988	0.612372435
I5x_HG006_grapev2_0-sent-sentd-INS_gt50	INS_gt50	I5x_HG006_grapev2_0	2497573920	2497573916	2	2	1	0.5714285714	0.5	0.9999999996	0.3333333333	0.6666666667	0.6666666667	HG006	giabHC_x_ultima	-1	-2	sent	sentd	5	0	0	0.5714285714	0.5558434596	0.5263157895	0.5142711984	0.58787964	0.625	0.6432664756	0.4999999996	0.5773502686
I7x_HG006_grapev2_0-sent-sentd-INS_gt50	INS_gt50	I7x_HG006_grapev2_0	2497573920	2497573916	2	2	1	0.5714285714	0.5	0.9999999996	0.3333333333	0.6666666667	0.6666666667	HG006	giabHC_x_ultima	-1	-2	sent	sentd	7	0	0	0.5714285714	0.5558434596	0.5263157895	0.5142711984	0.58787964	0.625	0.6432664756	0.4999999996	0.5773502686
Ods5xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods5xIds5x_HG006_sup-PAY77227_0	2497573920	2497573916	1	3	5	0.5	0.75	0.999999998	0.625	0.375	0.375	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	5	5	0	0.5	0.53500172	0.625	0.6750666906	0.4693533902	0.4166666667	0.3966431095	0.749999998	0.5303300849
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods10x_HG006_sup-PAY77227_0	2497573920	2497573916	0	4	13	0.380952381	1	0.9999999948	0.7647058824	0.2352941176	0.2352941176	HG006	giabHC_x_ultima	-1	-2	ont	sentdont	0	10	0	0.380952381	0.433640039	0.6060606061	0.7348864906	0.339752966	0.2777777778	0.2567181246	0.9999999948	0.4850712488
I3x_HG006_grapev2_0-sent-sentd-INS_gt50	INS_gt50	I3x_HG006_grapev2_0	2497573920	2497573916	3	1	1	0.3333333333	0.25	0.9999999996	0.5	0.5	0.5	HG006	giabHC_x_ultima	-1	-2	sent	sentd	3	0	0	0.3333333333	0.3128646148	0.2777777778	0.2646905005	0.3566189014	0.4166666667	0.4508032129	0.2499999996	0.3535533899
Ods5x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods5x_HG006_sup-PAY77227_0	2497573920	2497573916	0	4	27	0.2285714286	1	0.9999999892	0.8709677419	0.1290322581	0.1290322581	HG006	giabHC_x_ultima	-1	-2	ont	sentdont	0	5	0	0.2285714286	0.2693540007	0.4255319149	0.5716706115	0.1985657295	0.15625	0.1425849476	0.9999999892	0.3592106021
Uds10x_HG006_408622-Z0116_0-ug-sentdug-INS_gt50	INS_gt50	Uds10x_HG006_408622-Z0116_0	2497573920	2497573916	3	1	4	0.2222222222	0.25	0.9999999984	0.8	0.2	0.2	HG006	giabHC_x_ultima	-1	-2	ug	sentdug	0	0	10	0.2222222222	0.2271764534	0.2380952381	0.2432497381	0.217488556	0.2083333333	0.2044626594	0.2499999984	0.2236067964
I0-1x_HG006_grapev2_0-sent-sentd-INS_gt50	INS_gt50	I0-1x_HG006_grapev2_0	2497573920	2497573916	4	0	0		0	1				HG006	giabHC_x_ultima	-1	-2	sent	sentd	0.1	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	
I0-5x_HG006_grapev2_0-sent-sentd-INS_gt50	INS_gt50	I0-5x_HG006_grapev2_0	2497573920	2497573916	4	0	0		0	1				HG006	giabHC_x_ultima	-1	-2	sent	sentd	0.5	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	
I1-5x_HG006_grapev2_0-sent-sentd-INS_gt50	INS_gt50	I1-5x_HG006_grapev2_0	2497573920	2497573916	4	0	1		0	0.9999999996	1	0	0	HG006	giabHC_x_ultima	-1	-2	sent	sentd	1.5	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	-0.0000000004003890552	-0.0000000008007771002
I1x_HG006_grapev2_0-sent-sentd-INS_gt50	INS_gt50	I1x_HG006_grapev2_0	2497573920	2497573916	4	0	1		0	0.9999999996	1	0	0	HG006	giabHC_x_ultima	-1	-2	sent	sentd	1	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	-0.0000000004003890552	-0.0000000008007771002
Uds5x_HG006_408622-Z0116_0-ug-sentdug-INS_gt50	INS_gt50	Uds5x_HG006_408622-Z0116_0	2497573920	2497573916	4	0	6		0	0.9999999976	1	0	0	HG006	giabHC_x_ultima	-1	-2	ug	sentdug	0	0	5	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	-0.000000002402332	-0.000000001961495291
Ods30xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods30xIds30x_HG006_sup-PAY77227_0	2497573920	2495406075	344	2167501	570	0.9997892026	0.9998413171	0.9999997716	0.0002629065192	0.9997370935	0.9997370935	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	30	30	0	0.9997892026	0.9997994307	0.9998204706	0.999829747	0.9997789947	0.9997579365	0.9997484665	0.9998410886	0.9997890208
Ods20xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods20xIds30x_HG006_sup-PAY77227_0	2497573920	2495406074	337	2167509	690	0.9997631482	0.9998445462	0.9999997235	0.0003182364718	0.9996817635	0.9996817635	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	30	20	0	0.9997631482	0.9997791232	0.9998119854	0.9998264744	0.999747205	0.9997143158	0.9996995256	0.9998442696	0.9997629458
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods15xIds30x_HG006_sup-PAY77227_0	2497573920	2495406074	364	2167482	760	0.9997407802	0.9998320914	0.9999996954	0.0003505143799	0.9996494856	0.9996494856	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	30	15	0	0.9997407802	0.9997587006	0.9997955649	0.9998118186	0.9997228955	0.9996860014	0.9996694104	0.9998317868	0.9997405591
Ods30xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods30xIds9x_HG006_sup-PAY77227_0	2497573920	2495406079	1199	2166642	138	0.9996915532	0.9994469152	0.9999999447	6.37E-05	0.999936311	0.999936311	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	9	30	0	0.9996915532	0.9996435285	0.999544756	0.9995012151	0.9997394884	0.9998383935	0.9998828793	0.9994468599	0.9996913153
Ods30xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods30xIds20x_HG006_sup-PAY77227_0	2497573920	2495406075	413	2167432	936	0.999688899	0.9998094882	0.9999996249	0.0004316610465	0.999568339	0.999568339	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	20	30	0	0.999688899	0.9997125649	0.9997612491	0.9997827146	0.9996652807	0.9996165595	0.9995946503	0.9998091131	0.999688636
Ods20xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods20xIds9x_HG006_sup-PAY77227_0	2497573920	2495406077	1250	2166593	139	0.9996795534	0.99942339	0.9999999443	6.42E-05	0.9999358481	0.9999358481	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	9	20	0	0.9996795534	0.9996292656	0.9995258396	0.9994802476	0.9997297476	0.9998333144	0.9998798973	0.9994233343	0.9996793079
Ods10xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds30x_HG006_sup-PAY77227_0	2497573920	2495406075	506	2167339	886	0.999678972	0.9997665885	0.9999996449	0.0004086291782	0.9995913708	0.9995913708	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	30	10	0	0.999678972	0.9996961673	0.99973154	0.9997471361	0.9996618109	0.9996264094	0.9996104896	0.9997662334	0.9996786969
Ods20xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods20xIds20x_HG006_sup-PAY77227_0	2497573920	2495406076	396	2167448	1141	0.9996455612	0.99981733	0.9999995428	0.0005261485694	0.9994738514	0.9994738514	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	20	20	0	0.9996455612	0.9996792698	0.9997486154	0.9997791918	0.999611921	0.9995425283	0.9995113243	0.9998168728	0.999645268
Ods30xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods30xUds40x_HG006_sup-PAY77227_0	2497573920	2495406086	1253	2166581	357	0.9996285848	0.9994220037	0.9999998569	0.0001647485992	0.9998352514	0.9998352514	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	30	40	0.9996285848	0.9995880323	0.9995046259	0.9994678579	0.9996690612	0.9997525745	0.9997901365	0.9994218607	0.9996282836
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods15xIds20x_HG006_sup-PAY77227_0	2497573920	2495406073	418	2167429	1308	0.9996019909	0.999807182	0.9999994758	0.0006031160072	0.999396884	0.999396884	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	20	15	0	0.9996019909	0.9996422572	0.9997250954	0.9997616217	0.9995618066	0.9994789166	0.999441644	0.9998066578	0.9996016661
Ods30xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods30xUds30x_HG006_sup-PAY77227_0	2497573920	2495406084	1321	2166515	535	0.9995718457	0.9993906366	0.9999997856	0.0002468793983	0.9997531206	0.9997531206	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	30	30	0.9995718457	0.9995362745	0.9994631123	0.9994308598	0.9996073498	0.9996806028	0.9997135494	0.9993904222	0.9995714903
Ods30xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods30xIds15x_HG006_sup-PAY77227_0	2497573920	2495406076	655	2167189	1218	0.9995680601	0.9996978565	0.9999995119	0.0005617026693	0.9994382973	0.9994382973	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15	30	0	0.9995680601	0.9995935326	0.9996459339	0.9996690384	0.9995426387	0.9994901984	0.9994666168	0.9996973684	0.9995676932
Ods5xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds30x_HG006_sup-PAY77227_0	2497573920	2495406078	1049	2166793	954	0.9995380097	0.9995161086	0.9999996177	0.0004400882575	0.9995599117	0.9995599117	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	30	5	0	0.9995380097	0.9995337111	0.999524869	0.9995209707	0.9995422999	0.9995511508	0.9995551313	0.9995157263	0.9995376086
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds20x_HG006_sup-PAY77227_0	2497573920	2495406073	561	2167286	1477	0.9995300477	0.9997412179	0.9999994081	0.0006810333817	0.9993189666	0.9993189666	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	20	10	0	0.9995300477	0.9995714872	0.9996567391	0.9996943298	0.9994886928	0.9994033883	0.9993650302	0.999740626	0.9995296617
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods20xIds15x_HG006_sup-PAY77227_0	2497573920	2495406074	582	2167264	1456	0.9995300429	0.9997315307	0.9999994165	0.0006713637537	0.9993286362	0.9993286362	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15	20	0	0.9995300429	0.9995695827	0.9996509259	0.9996867929	0.9994905837	0.9994091892	0.9993725889	0.9997309473	0.9995296549
Ods20xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods20xUds40x_HG006_sup-PAY77227_0	2497573920	2495406089	1685	2166146	433	0.9995113522	0.9992227254	0.9999998265	0.0001998542403	0.9998001458	0.9998001458	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	20	40	0.9995113522	0.99945469	0.9993381561	0.9992867869	0.9995679097	0.9996846083	0.9997370986	0.9992225519	0.9995109696
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods15xIds15x_HG006_sup-PAY77227_0	2497573920	2495406072	617	2167231	1670	0.9994726464	0.9997153859	0.9999993308	0.0007699752086	0.9992300248	0.9992300248	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15	15	0	0.9994726464	0.9995202798	0.999618276	0.9996614869	0.9994251109	0.9993270593	0.99928297	0.9997147167	0.9994722177
Ods20xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods20xUds30x_HG006_sup-PAY77227_0	2497573920	2495406088	1915	2165917	576	0.9994252854	0.999116629	0.9999997692	0.0002658674641	0.9997341325	0.9997341325	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	20	30	0.9994252854	0.9993646901	0.9992400686	0.999185135	0.9994857692	0.9996105708	0.9996667064	0.9991163981	0.999424834
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds15x_HG006_sup-PAY77227_0	2497573920	2495406073	824	2167023	2021	0.9993440001	0.9996198994	0.9999991901	0.0009317468894	0.9990682531	0.9990682531	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15	10	0	0.9993440001	0.999398139	0.9995095214	0.9995586358	0.9992899731	0.9991785336	0.9991284254	0.9996190895	0.9993434682
Ods5xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds20x_HG006_sup-PAY77227_0	2497573920	2495406075	1200	2166645	1886	0.9992883458	0.9994464549	0.9999992442	0.0008697131837	0.9991302868	0.9991302868	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	20	5	0	0.9992883458	0.9993193741	0.9993832053	0.9994113499	0.9992573803	0.9991935044	0.999164781	0.9994456991	0.99928774
Ods15xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods15xUds40x_HG006_sup-PAY77227_0	2497573920	2495406104	2907	2164909	473	0.9992199756	0.998659019	0.9999998105	0.0002184372088	0.9997815628	0.9997815628	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	15	40	0.9992199756	0.9991098266	0.9988833261	0.9987834985	0.9993299331	0.9995568522	0.9996589354	0.9986588295	0.9992194563
Ods30xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods30xUds15x_HG006_sup-PAY77227_0	2497573920	2495406081	2838	2165001	1182	0.9990724551	0.9986908622	0.9999995263	0.0005456602697	0.9994543397	0.9994543397	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	30	15	0.9990724551	0.9989975366	0.9988434644	0.9987755517	0.999147238	0.9993015509	0.9993709636	0.9986903885	0.9990717227
Ods20xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods20xUds20x_HG006_sup-PAY77227_0	2497573920	2495406080	3220	2164620	990	0.9990284877	0.9985146505	0.9999996033	0.0004571460235	0.999542854	0.999542854	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	20	20	0.9990284877	0.9989275948	0.998720122	0.9986286781	0.9991292032	0.9993370439	0.9994305418	0.9985142538	0.9990277767
Ods30x_HG006_sup-PAY77227_0-ont-sentdont-SNPts	SNPts	Ods30x_HG006_sup-PAY77227_0	2497573920	2495406151	2416	2165353	1823	0.9990221329	0.9988854901	0.9999992695	0.0008411868718	0.9991588131	0.9991588131	HG006	giabHC_x_ultima	-1	-2	ont	sentdont	0	30	0	0.9990221329	0.998995311	0.9989401427	0.9989158219	0.9990489037	0.9991041366	0.9991289777	0.9988847596	0.9990212929
Ods15xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods15xUds30x_HG006_sup-PAY77227_0	2497573920	2495406094	3574	2164252	676	0.9990190996	0.9983513437	0.9999997291	0.0003122505691	0.9996877494	0.9996877494	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	15	30	0.9990190996	0.9988879683	0.9986183389	0.9984995102	0.9991500084	0.9994201821	0.9995417317	0.9983510728	0.9990184719
I30x_HG006_grapev2_0-sent-sentd-SNPts	SNPts	I30x_HG006_grapev2_0	2497573920	2495406132	2606	2165182	1711	0.999004079	0.9987978529	0.9999993143	0.0007896098238	0.9992103902	0.9992103902	HG006	giabHC_x_ultima	-1	-2	sent	sentd	30	0	0	0.999004079	0.9989635961	0.9988803331	0.9988436283	0.9990444858	0.9991278555	0.9991653528	0.9987971673	0.9990032353
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods15xIds9x_HG006_sup-PAY77227_0	2497573920	2495406073	2600	2165247	2246	0.9988822099	0.9988006534	0.9999990999	0.001036220186	0.9989637798	0.9989637798	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	9	15	0	0.9988822099	0.9988662017	0.9988332744	0.998818758	0.9988981873	0.9989311503	0.998945975	0.9987997533	0.9988812423
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds15x_HG006_sup-PAY77227_0	2497573920	2495406079	1967	2165874	2960	0.9988638761	0.9990926456	0.9999988138	0.001364788638	0.9986352114	0.9986352114	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15	5	0	0.9988638761	0.9989087686	0.9990011253	0.9990418491	0.9988190756	0.9987266647	0.9986851114	0.9990914595	0.9988629151
Ods20xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods20xUds15x_HG006_sup-PAY77227_0	2497573920	2495406082	4687	2163151	1248	0.998630038	0.9978379381	0.9999994999	0.0005766034821	0.9994233965	0.9994233965	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	20	15	0.998630038	0.9984744728	0.9981546272	0.9980136779	0.9987853467	0.9991059019	0.9992501283	0.997837438	0.998629164
Ods30xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods30xUds10x_HG006_sup-PAY77227_0	2497573920	2495406080	5182	2162658	1493	0.9984591381	0.9976096022	0.9999994017	0.0006898779244	0.9993101221	0.9993101221	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	30	10	0.9984591381	0.998292285	0.997949243	0.9977980766	0.9986257199	0.9989695545	0.9991242602	0.9976090039	0.9984581633
Ods10xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds9x_HG006_sup-PAY77227_0	2497573920	2495406072	3696	2164152	3037	0.9984468414	0.9982950834	0.999998783	0.001401354473	0.9985986455	0.9985986455	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	9	10	0	0.9984468414	0.9984170521	0.9983557811	0.9983287701	0.9984765741	0.9985379183	0.9985655084	0.9982938664	0.9984455039
Ods15xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods15xUds20x_HG006_sup-PAY77227_0	2497573920	2495406091	6046	2161783	1065	0.9983579934	0.9972110346	0.9999995732	0.0004924063087	0.9995075937	0.9995075937	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	15	20	0.9983579934	0.998132671	0.9976695018	0.9974654349	0.9985829759	0.999047436	0.9992564529	0.9972106079	0.9983572301
Uds40x_HG006_408622-Z0116_0-ug-sentdug-SNPts	SNPts	Uds40x_HG006_408622-Z0116_0	2497573920	2495406954	5471	2161495	2134	0.9982438903	0.9974752719	0.9999991448	0.0009863058778	0.9990136941	0.9990136941	HG006	giabHC_x_ultima	-1	-2	ug	sentdug	0	0	40	0.9982438903	0.9980929396	0.9977825772	0.997645805	0.9983945907	0.9987056302	0.9988455733	0.9974744167	0.9982426634
I20x_HG006_grapev2_0-sent-sentd-SNPts	SNPts	I20x_HG006_grapev2_0	2497573920	2495406129	3559	2164232	4245	0.9982002957	0.9983582366	0.9999982989	0.001957595123	0.9980424049	0.9980424049	HG006	giabHC_x_ultima	-1	-2	sent	sentd	20	0	0	0.9982002957	0.998231291	0.9982950542	0.998323169	0.9981693632	0.9981055552	0.9980768623	0.9983565354	0.9981987446
Ods20x_HG006_sup-PAY77227_0-ont-sentdont-SNPts	SNPts	Ods20x_HG006_sup-PAY77227_0	2497573920	2495406178	5914	2161828	3077	0.9979248252	0.9972718156	0.9999987669	0.00142130948	0.9985786905	0.9985786905	HG006	giabHC_x_ultima	-1	-2	ont	sentdont	0	20	0	0.9979248252	0.9977965911	0.9975329168	0.9974167116	0.9980528409	0.9983170416	0.9984359029	0.9972705825	0.997923238
Ods20xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods20xUds10x_HG006_sup-PAY77227_0	2497573920	2495406083	7953	2159884	1573	0.9977996412	0.9963313662	0.9999993696	0.0007277498465	0.9992722502	0.9992722502	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0	20	10	0.9977996412	0.9975111206	0.9969181574	0.9966569539	0.998087763	0.9986826853	0.9989504637	0.9963307359	0.9977988179
